index	rating	review	label
2993	1.0	Many people reported different problems	0.0
2994	1.0	Although the product is fine but with this quality control, buying airpods 2 is just like buying lottery	0.0
2995	5.0	Great product	1.0
2996	5.0	Sounds good	1.0
2997	5.0	Connected to both my Android and iPhone	1.0
2998	5.0	Siri works good with these	1.0
2999	1.0	I got them and went to try them out and then one of the AirPods was broken	0.0
3000	1.0	Will not stay in your ears	0.0
3001	1.0	Also one will not come on now and is not charging properly	0.0
3002	4.0	Good headphones if you Primarily work with apple products	1.0
3003	4.0	I have bought this for my work phone - doesn't last 5 hours even when listening to at less than 50% volume	0.0
3004	4.0	Quick Charging is good	1.0
3005	4.0	I put in case for 15-20mins and I am good for next 3-4 hours	1.0
3006	1.0	Very disappointed - there was almost a month long wait	0.0
3007	1.0	I was so excited to get to mailbox after work today	1.0
3008	5.0	Excelente	1.0
3009	4.0	the charging case is the old case with the battery indicator light on the inside of the case	0.0
3010	4.0	but nope, buyer beware	0.0
3011	4.0	The air pods fit perfectly for me, and the sound is rich & full, so once my music starts playing I get over the fact that I was hood winked by seller	1.0
3012	4.0	The transaction was excellent with the exception of the non disclosure of the old charging case	1.0
3013	1.0	Left AirPod didn't work	0.0
3014	1.0	So far, not so good	0.0
3015	5.0	I also was a little worried because I saw some reviews that others left that they got fakes, but I’m telling you right now you have nothing to worry about, they are 100% real and worth your money	1.0
3016	1.0	So first off I wanna say I do love these AirPods	1.0
3017	1.0	I have only had mine less then 3 months and the left one has totally stopped working	0.0
3018	1.0	The case and my phone won’t even recognize that a left one even exists	0.0
3019	1.0	And the case seems to loose all its charge very fast	0.0
3020	1.0	All things that should not be happening form a apple product only 3 months old	0.0
3021	1.0	It has got very frustrating since I use them for work	0.0
3022	1.0	If it wasn’t for all that I would have given a much higher rating	0.0
3023	5.0	I compared them to the ones that my coworker had bought from apple and they are legit	1.0
3024	5.0	They were NOT dirty ( I was afraid of that being an issue since I read other reviews complaining about it ) but not my case	1.0
3025	5.0	They came super quick and nice and properly sealed	1.0
3026	5.0	Charger, case and AirPods brand new out of the box	1.0
3027	5.0	I’m very happy with this purchase	1.0
3028	5.0	Have been using it 24/7 and the battery life is awesome	1.0
3029	5.0	Can’t be happier	1.0
3030	1.0	broke within a week	0.0
3031	1.0	Didn't expect this kind of quality from Apple	0.0
3032	1.0	No wireless charging	0.0
3033	1.0	Exactly the same as the first version	0.0
3034	1.0	Disappointed that the description did not match the product	0.0
3035	5.0	This is my first pair of wireless headphones (coming from the lightning pods) and the convenience is literally easier than plugging in a wire for audio	1.0
3036	5.0	The audio quality is amazing	1.0
3037	5.0	Cranking the knob to the max and the pods handle heavy bass tracks very well in circumference while tying treble to clarity amongst very busy audio	1.0
3038	5.0	Amazing	1.0
3039	2.0	Very misleading	0.0
3040	5.0	I have been an anti-Apple/Android advocate for as many years as I can remember - Until Now	0.0
3041	5.0	These things are AWESOME	1.0
3042	5.0	The technology in the small package is just mind blowing	1.0
3043	5.0	I run/exercise every morning and work from home so I can use these in every aspect of my daily lift and they never seem to run out of juice	1.0
3044	5.0	Audiophiles might stick their nose in the air but these things deliver great sound	1.0
3045	5.0	My one complaint/recommendation for those that are worried about fitment or rigorous movement is to snag some of the Earbuddyz skins	0.0
3046	5.0	A+ Apple	1.0
3047	5.0	Well done	1.0
3048	1.0	those are real airpods from the Apple store	1.0
3049	1.0	You can’t use them if they don’t stay in your ears	0.0
3050	1.0	I guess my ears aren’t compatible with these	0.0
3051	1.0	They start out ok, then through natural movement (not running or bouncing), they just get really loose	0.0
3052	1.0	Haven’t had them fall out, but when they just hang on your ears the sound is crap	0.0
3053	1.0	I bought two pairs for my twins and my daughter has complained about using them with amazon music to where it would mess with the singers voice	0.0
3054	1.0	I contacted the help desk and he blaimed Apple when I have already checked with Apple saying it was amazon's problem since I had bought them from Amazon	0.0
3055	1.0	No worth the $160	0.0
3056	1.0	I talked to Shahid from the help desk and he was absolutely no help	0.0
3057	5.0	It’s a great product	1.0
3058	5.0	I love my new AirPods	1.0
3059	5.0	I was told my order would take two weeks to get to me but amazon prime is awesome and I received them within 4 days	1.0
3060	5.0	The AirPods are the real deal	1.0
3061	5.0	I saw some reviews about knockoffs being sent, not sure what that was about but my order was correct	1.0
3062	5.0	They were insanely simple to connect to my phone and then I was able to have them connected to my other devices as well	1.0
3063	5.0	The battery life is perfect too	1.0
3064	5.0	I especially like how placing them back into the case charges them when not using them	1.0
3065	5.0	You don’t have to actually have the case plugged into the wall to charge them	1.0
3066	5.0	If you were thinking about upgrading to the new AirPods stop thinking and start doing	1.0
3067	5.0	There new AirPods are everything you will ever need in a pair of headphones	1.0
3068	1.0	They were packaged as if they were new, but as soon as I used them, they would die very fast and would disconnect randomly	0.0
3069	1.0	Also, when talking to someone on the phone, they would send robotic or they would say I sounded weird and it would stop working and go to the phone	0.0
3070	1.0	This is the second pair I have owned my first pair my son currently has and has zero issues	1.0
3071	1.0	Needless to say, these are refurbished, buyer beware	0.0
3072	5.0	these do not live up to the hype	0.0
3073	5.0	the airpods do not fit in my ears, they don’t have any sort of noise canceling, and the most i’ve gotten out of two pairs is three months of regular use	0.0
3074	5.0	the first pair only lasted a month	0.0
3075	5.0	and yesterday ( May 9) the right airpod blew out	0.0
3076	5.0	these lasted only three months	0.0
3077	5.0	these are also technically an apple product and i am disappointed in the amount of time that these expensive listening devices last	0.0
3078	5.0	These are the best pair of wireless earphones I ever came across, apple has definitely done it again	1.0
3079	5.0	Being an apple fan, I love these	1.0
3080	5.0	They are so easy to connect	1.0
3081	5.0	All I have to do is select them in the list from the device you need them to connect and you are good to go	1.0
3082	5.0	Another good thing is turning them on/off is easy, just remove them from the charging case and they turn on and put them back to turn them off, its simple	1.0
3083	5.0	And like most of the earphones out there, they connect to the last device you used them with, but its easy to switch device	1.0
3084	5.0	You have the flexibility to just use one piece, if you like and sometimes it does come handy	1.0
3085	5.0	Another function I like is the automatic ear detection, just remove a piece from you ear and playback will pause and resume once you put it back, this does help when someone drops by for a conversation and you don't need to actually pickup your phone to pause the playback	1.0
3086	5.0	The battery life is definitely impressive, I need to charge the case every 2 days	1.0
3087	5.0	And it's easy to carry everywhere, it being so small	1.0
3088	5.0	Now the sound quality is crisp and connection is smooth, I found that the 2nd gen AirPods are actually better and improved on 1st gen, but its not worth to upgrade, but if you are planning to get your first one, I would definitely say go for the 2nd gen AirPods, I got a pretty sweet deal on amazon and am very happy with my purchase	1.0
3089	1.0	Literally just got these	1.0
3090	1.0	The set up was super easy	1.0
3091	1.0	The sound quality is $5 basic	1.0
3092	1.0	Ok well maybe $10 basic	1.0
3093	1.0	The only good thing is that they are truly wireless	1.0
3094	1.0	I dont like how they fit in my ears	0.0
3095	1.0	Only one AirPod work while watching YouTube videos	0.0
3096	1.0	The base is so faint practically non existent	0.0
3097	1.0	This price is Apple high but the quality is not good	0.0
3098	1.0	I fell for the hype	0.0
3099	1.0	After I use these further I will come back and update my review but as of right now I can say they are more hype than good and definitely not worth the price	0.0
3100	1.0	Disappointed	0.0
3101	1.0	I wanted to love these AirPods	1.0
3102	1.0	The sound is perfect	1.0
3103	1.0	Zero complaints with the sound quality	1.0
3104	1.0	However, these really hurt	0.0
3105	1.0	They should not cause you pain	0.0
3106	1.0	When I say hurt, it is truly painful	0.0
3107	1.0	This is not a mild discomfort	0.0
3108	1.0	I tried to ignore it the first day, but after a few tries it is miserable	0.0
3109	1.0	I tried barely placing them in my ear and adjusting it, it relieved some of the pain pressure but it still hurt	0.0
