index	rating	review	label
8626	5.0	 I use them to work out and they stay in throughout	1
8627	5.0	 Very comfortable to wear for long periods of time	1
8628	5.0	 The sound quality is good as long as your expectations are not that high because these are not noise canceling or over the ear headphones	1
8629	5.0	 If you just need some good wireless headphones with great battery life, comfortable on most ears and sound good get this	1
8630	5.0	I really can’t say enough good things about these AirPods	1
8631	5.0	 I have purchased the “knock off” brands that look similar and have had multiple problems with them	1
8634	5.0	 But after opening the box the AirPods, they immediately were recognized by my iPhone	1
8635	5.0	 The sound quality was probably the best I have ever experienced with earbuds	1
8636	5.0	 I think they are better than a pair of Bose that I used to use	1
8637	5.0	 These are the real deal	1
8638	5.0	 The size of the case is smaller and feels very well constructed	1
8640	5.0	 I am completely satisfied and would recommend	1
8642	5.0	 Go for the AirPods	1
8645	5.0	Apple did not disappoint with these AirPods	1
8646	5.0	 I hesitated because it’s a big price commitment, but I’ve been sooo happy with them	1
8647	5.0	 The sound is so clear, the charge time is great	1
8652	2.0	Very cheap product, it always disconnects and has a hard time connecting	0
8653	2.0	 It’s a noticeable difference that this one is lighter to apple AirPods from the apple store	0
8654	2.0	 Honestly for 100$ this was a ripoff	0
8655	2.0	 So many headphones with way better sound and cheaper that I could’ve gotten instead of these	0
8658	5.0	 The sound quality is great and they pair quite fast	1
8659	5.0	 Great for runs and jogs	1
8660	5.0	 I love being able to do them while washing dishes	1
8663	5.0	 No one ordering who has Amazon prime or is ordering them directly from Amazon is going to receive “fake” airpods	0
8665	1.0	This is my 2nd pair of pods and the 2nd time that something has gone out on it	1
8667	1.0	 Absolute Garbage PODs and Amazon not taking care of Business customers just added fuel to this issue	0
8668	5.0	Got these on Prime day and I am glad I did	1
8669	5.0	 They are the best way to listen to anything on my iPhone or iPad	1
8670	5.0	 I bought them for the wireless feature which is amazing	1
8671	5.0	 The sound quality is better than I expected	1
8672	5.0	 They charge super fast and last for hours before needing a quick recharge	1
8673	5.0	 The case stays charged longer than the buds so you just pop them in the case and get more juice	1
8674	5.0	 I can’t wait to travel with them	1
8675	5.0	Got these for my son he loves them	1
8676	5.0	 These are more of a status purchase rather than being the best option available	1
8677	5.0	 I got a pair for my mother and she is able to use them with ease	1
8678	5.0	 Good for fans of apple products works well with apple devices	1
8679	5.0	 I personally use the galaxy buds plus and feel they are better	1
8680	5.0	 But these are a solid buy apple makes a quality product	1
8681	5.0	 Can't go wrong with them	1
8682	4.0	At first I was a skeptic, no way was I paying $160 for a pair of earbuds; wireless or not	0
8683	4.0	 However I jumped on the recent sale and have not regretted it a single day	1
8684	4.0	I have dropped them in water by accident and they still work	1
8685	4.0	 Durable, good sound quality	1
8686	4.0	 Noise cancellation could use work- people around you will hear what you’re listening to	0
8687	4.0	Price leaves room for improvement considering you can purchase fake ‘Airpods’ elsewhere for $20	0
8688	5.0	Air pods work great	1
8689	5.0	 I can transition between all my Apple devices with ease	1
8690	5.0	 Just love the sound quality	1
8691	5.0	 Especially after a bad experience with a cheaper brand	0
8692	5.0	This is a product that most people have already but if you don’t have AirPods I would highly recommend them	1
8693	5.0	 I was hasty towards buying them at first but now that I have them I can’t let go	1
8694	5.0	 They have an amazing battery life, my AirPods were at 2% and then 5 minutes later after charging them they were at 34%	1
8695	5.0	 They are so lightweight, and just so easy to use	1
8698	5.0	 Overall I love them and it’s such a great buy, definitely worth the money	1
8699	4.0	These headphones look good and fit in ear well enough	1
8700	4.0	 They do not create a seal around the ear	0
8701	4.0	 The sound is good for what it is	1
8702	4.0	 Compared to other headphones these are a lot easier and straightforward to connect and use with other apple products	1
8703	4.0	 I think its a over priced for what you get and can get better quality from others brands at similar price ranges	1
8704	4.0	 The time I have spent with the headphones they have proven to be reliable and easy to use and I do not regret my purchase	1
8706	4.0	I guess the expensive price is to pay for the apple executives	1
8707	4.0	 First sad that their only in white	0
8708	4.0	 Gets dirty real fast	0
8709	4.0	 There large pods and you have to find the best angle cause after an hour they hurt	0
8710	4.0	 Sound quality could be better and volume isn’t as loud as I would desire	0
8711	4.0	 I’ll skip the name brand and could find something better for less cost out there	1
8712	2.0	At first I was so happy with this product	1
8712	2.0	they worked great and made working out at the gym much easier without having a cord hanging getting in the way	1
8713	2.0	 However, after a couple months the battery life deteriorated	0
8714	2.0	 Rarely do both of the headphones sync together	0
8715	2.0	 Usually I get one to work for about 5 minutes and then it dies again	0
8716	2.0	 I am so disappointed as I saved up to buy these thinking they would be a worthwhile investment and they are NOT	0
8717	2.0	 I took very good care of them, didn't over use them and they still only lasted a couple months	0
8718	5.0	Great product again apple	1
8719	5.0	 They work with Siri and they are very easy to use	1
8720	5.0	 The only thing that I would change would be the size	1
8721	5.0	 My ears are small and they hurt my ears a bit	0
8722	5.0	 It would be great if they were padded a bit but for what they are and the inconvenient cord issue is solved	1
8723	5.0	 Love the touch feature	1
8724	5.0	 Also people can hear me very clearly	1
8725	1.0	One of the Airpods stopped working completely within a month for no reason	0
8726	1.0	 I was a day or two out of the return window and Amazon were the useless money grubbing scumbags they always are and wouldn’t do a thing	0
8727	1.0	 I basically have to pay full price to repair or replace them through Apple	0
8730	5.0	I could not possibly be happier with these things	1
8731	5.0	 I’ve only ever had a single hiccup with them	0
8731	5.0	 I think it was the phone’s fault (couldn’t get them to ship to the next song)	1
8732	5.0	 I take phone calls well, they take speech to text dictation well, and the way they read texts back to you is really great	1
8733	5.0	 Plus, the fact that you can find even a single lost one is pretty awesome	1
8734	2.0	Right airpod stopped working right after the 90 day period to return ended	0
8735	2.0	 I was warned not to buy AirPods from Amazon so can’t say I wasn’t	0
8736	2.0	 Now I have to deal with Apple’s awful warranty service to hopefully get it fixed/replaced	0
8737	4.0	I bought these because I always a wanted these 	1
8738	4.0	 Price was reasonable so I jumped at them	1
8739	4.0	 After receiving them , I didn’t hear much bass which I enjoy	0
8740	4.0	 And my cousin told me about the Pro model which had more features and noise cancelling	1
8742	4.0	 These are great AirPods for the price and sound great regardless	1
8744	5.0	 When we went back to iPhones in July, it didn’t occur to me that AirPods would be the perfect solution because they’re made for switching between apple products	1
8746	5.0	 I’m actually looking forward to a week full of meetings, whether on my computer or phone	1
8747	5.0	Love, love, love them	1
8748	5.0	 I need to be quiet in the mornings while my husband is sleeping	1
8749	5.0	 It's so nice to be released from the earbud cord	1
8750	5.0	 I also prefer the airbuds to my ear/phone hands free device	1
8751	5.0	 These are better sound and more comfortable	1
8752	5.0	 I was a bit surprised at the cost but I use them daily so I decided it was reasonable for my situation	1
8753	5.0	 In hindsight, I'd recommend them to everyone so matter how often you may use them	1
8754	5.0	 I love them	1
8755	1.0	Had it for only about 6-7 months, and the case no longer charges, but stay at 0%	0
8756	1.0	 The earbuds seem to be charging, but they only hold power for a few hours	0
8758	1.0	Apple support has been disappointing too	0
8759	5.0	I finally ditched my bose headphones since I felt like they looked unprofessional at work and I couldn't really use them in the car or for exercising	1
8760	5.0	 I love the wear these when I workout	1
8761	5.0	 I'm also much safer in my car now, I pop one in for my commute in case I want to use siri or pick up a call	1
8762	5.0	 The battery life is pretty good	1
8763	5.0	 I make it a few days at work using these 6 hrs a day before I have to charge the case	1
8765	5.0	 I use the AirPods to hear virtual meetings and phone calls and listen to live conversations and meetings in person via Live Listen on my iPhone	1
